No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
176,Teste 17,2944,17,17,530,326,3.05,3.18,0,0,512,384,-,0,0,0,0,-1,
177,Teste 17,2961,17,17,534,340,3.0,3.16,0,0,512,384,-,0,0,0,0,-1,
178,Teste 17,2978,17,17,550,319,3.02,3.19,0,0,512,384,-,0,0,0,0,-1,
179,Teste 17,2994,17,17,546,323,2.98,3.21,0,0,512,384,-,0,0,0,0,-1,
180,Teste 17,3011,17,17,540,358,3.06,3.21,0,0,512,384,1.4,0,0,0,0,-1,
181,Teste 17,3028,17,17,546,353,3.06,3.24,0,0,512,384,1.4,0,0,0,0,-1,
182,Teste 17,3044,17,17,532,338,3.06,3.19,0,0,512,384,1.4,0,0,0,0,-1,
183,Teste 17,3061,17,17,533,341,3.08,3.26,0,0,512,384,1.4,0,0,0,0,-1,
184,Teste 17,3077,17,17,538,330,3.13,3.3,0,0,512,384,1.4,0,0,0,0,-1,
185,Teste 17,3094,17,17,544,323,3.08,3.27,0,0,512,384,1.4,0,0,0,0,-1,
186,Teste 17,3111,17,17,553,348,3.14,3.29,0,0,512,384,1.4,0,0,0,0,-1,
187,Teste 17,3127,17,17,537,314,3.14,3.27,0,0,512,384,1.4,0,0,0,0,-1,
188,Teste 17,3144,17,17,558,335,3.1,3.32,0,0,512,384,1.4,0,0,0,0,-1,
189,Teste 17,3161,17,17,552,303,3.16,3.34,0,0,512,384,1.4,0,0,0,0,-1,
190,Teste 17,3177,17,17,547,300,3.19,3.3,0,0,512,384,1.4,0,0,0,0,-1,
191,Teste 17,3194,17,17,540,303,3.24,3.35,0,0,512,384,1.4,0,0,0,0,-1,
192,Teste 17,3211,17,17,547,316,3.21,3.34,0,0,512,384,1.4,0,0,0,0,-1,
193,Teste 17,3227,17,17,536,331,3.26,3.38,0,0,512,384,1.4,0,0,0,0,-1,
194,Teste 17,3244,17,17,536,349,3.26,3.37,0,0,512,384,1.4,0,0,0,0,-1,
195,Teste 17,3260,17,17,539,333,3.29,3.37,0,0,512,384,1.4,0,0,0,0,-1,
196,Teste 17,3277,17,17,540,333,3.3,3.43,0,0,512,384,1.4,0,0,0,0,-1,
197,Teste 17,3294,17,17,537,304,3.3,3.43,0,0,512,384,1.4,0,0,0,0,-1,
