No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection,Distancia_px,Velocidade_px_s,Evento_Cognitivo
180,TESTE 27,3943,17.0,17,361.0,408.0,4.14,4.67,0,0,512,384,2,0,0,0,0,-1,,3.299831645537195,194.10774385512912,Fixação
181,TESTE 27,3959,17.0,17,341.0,417.0,4.12,4.64,0,0,512,384,2,0,0,0,0,-1,,2.357022603955193,138.64838846795254,Fixação
182,TESTE 27,3976,17.0,17,356.0,409.0,4.07,4.64,0,0,512,384,2,0,0,0,0,-1,,7.0710678118654755,415.9451654038515,Fixação
183,TESTE 27,3992,17.0,17,340.0,411.0,4.09,4.59,0,0,512,384,2,0,0,0,0,-1,,3.01846171271247,177.55657133602764,Fixação
184,TESTE 27,4009,17.0,17,350.0,416.0,4.27,4.62,0,0,512,384,2,0,0,0,0,-1,,1.9436506316151163,114.33239009500684,Fixação
185,TESTE 27,4026,17.0,17,353.0,414.0,4.15,4.64,0,0,512,384,2,0,0,0,0,-1,,4.0688518719112405,239.34422775948474,Fixação
186,TESTE 27,4042,17.0,17,350.0,404.0,4.27,4.64,0,0,512,384,2,0,0,0,0,-1,,4.3461349368018025,255.65499628245897,Fixação
187,TESTE 27,4059,17.0,17,351.0,429.0,4.22,4.7,0,0,512,384,3,0,0,0,0,-1,,1.201850425154642,70.697083832626,Fixação
188,TESTE 27,4076,17.0,17,356.0,416.0,4.19,4.68,0,0,512,384,2,0,0,0,0,-1,,34.04735264631046,2002.785449782968,Sacada
189,TESTE 27,4092,17.0,17,447.0,372.0,4.28,4.72,0,0,512,384,2,0,0,0,0,-1,,56.396414385628766,3317.436140331104,Sacada
190,TESTE 27,4109,17.0,17,511.0,374.0,4.38,4.73,0,0,512,384,2.5,0,0,0,0,-1,,52.17491947499507,3069.112910293828,Sacada
191,TESTE 27,4125,17.0,17,510.0,388.0,4.48,4.84,0,0,512,384,2.5,0,0,0,0,-1,,20.43145722762931,1201.8504251546653,Sacada
192,TESTE 27,4142,17.0,17,508.0,366.0,4.35,4.7,0,0,512,384,2.5,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
193,TESTE 27,4159,17.0,17,511.0,377.0,4.38,4.89,0,0,512,384,2.5,0,0,0,0,-1,,7.340905181848394,431.817951873435,Fixação
194,TESTE 27,4175,17.0,17,511.0,366.0,4.51,4.81,0,0,512,384,2.5,0,0,0,0,-1,,2.74873708374513,161.69041669089,Fixação
195,TESTE 27,4192,17.0,17,510.0,358.0,4.35,4.81,0,0,512,384,4,0,0,0,0,-1,,2.23606797749979,131.5334104411641,Fixação
196,TESTE 27,4209,17.0,17,505.0,380.0,4.51,4.8,0,0,512,384,2.5,0,0,0,0,-1,,2.867441755680871,168.67304445181594,Fixação
197,TESTE 27,4225,17.0,17,506.0,373.0,4.49,4.84,0,0,512,384,2.5,0,0,0,0,-1,,5.0442486501405215,296.7205088317954,Fixação
198,TESTE 27,4242,17.0,17,508.0,373.0,4.48,4.81,0,0,512,384,2.5,0,0,0,0,-1,,6.2627647426852855,368.3979260403109,Fixação
199,TESTE 27,4259,17.0,17,513.0,363.0,4.44,4.89,0,0,512,384,4,0,0,0,0,-1,,1.3333333333333144,78.43137254901849,Fixação
200,TESTE 27,4275,17.0,17,502.0,373.0,4.52,4.88,0,0,512,384,2.5,0,0,0,0,-1,,1.9436506316151163,114.33239009500684,Fixação
201,TESTE 27,4292,17.0,17,503.0,370.0,4.46,4.89,0,0,512,384,2.5,0,0,0,0,-1,,5.206833117271091,306.28430101594654,Fixação
202,TESTE 27,4308,17.0,17,501.0,373.0,4.54,4.84,0,0,512,384,2.5,0,0,0,0,-1,,3.7267799624996716,219.2223507352748,Fixação
203,TESTE 27,4791,482.0,482,500.0,362.0,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,,25.144029554194802,52.166036419491284,Fixação
204,TESTE 27,4808,17.0,17,522.0,297.0,4.81,0.0,0,0,512,384,4,0,0,0,0,-1,,8.969082698049155,527.5930998852444,Fixação
205,TESTE 27,4824,17.0,17,521.0,391.0,4.72,-1.0,0,0,512,384,2.5,0,0,0,0,-1,,14.460674642322541,850.62792013662,Sacada
206,TESTE 27,4841,17.0,17,519.0,401.0,4.7,5.09,0,0,512,384,2.5,0,0,0,0,-1,,39.668067202165986,2333.4157177744696,Sacada
207,TESTE 27,4857,17.0,17,521.0,416.0,4.76,5.17,0,0,512,384,2.5,0,0,0,0,-1,,5.174724898753322,304.3955822796072,Fixação
208,TESTE 27,4874,17.0,17,525.0,406.0,4.75,5.28,0,0,512,384,2.5,0,0,0,0,-1,,3.282952600598717,193.11485885874805,Fixação
209,TESTE 27,4891,17.0,17,523.0,410.0,4.73,5.26,0,0,512,384,2.5,0,0,0,0,-1,,1.4907119849998258,87.6889402941074,Fixação
210,TESTE 27,4907,17.0,17,519.0,420.0,4.75,5.31,0,0,512,384,2.5,0,0,0,0,-1,,3.1446603773522575,184.98002219719163,Fixação
211,TESTE 27,4924,17.0,17,520.0,414.0,4.78,5.25,0,0,512,384,2.5,0,0,0,0,-1,,1.4142135623730951,83.1890330807703,Fixação
212,TESTE 27,4941,17.0,17,526.0,407.0,4.76,0.0,0,0,512,384,2.5,0,0,0,0,-1,,4.447221354708815,261.60125615934203,Fixação
213,TESTE 27,4957,17.0,17,522.0,407.0,4.86,5.26,0,0,512,384,2.5,0,0,0,0,-1,,4.027681991198239,236.92247007048468,Fixação
214,TESTE 27,4974,17.0,17,525.0,425.0,4.88,5.29,0,0,512,384,3.6,0,0,0,0,-1,,6.749485577105524,397.0285633591485,Fixação
215,TESTE 27,4991,17.0,17,519.0,426.0,4.99,5.28,0,0,512,384,3.6,0,0,0,0,-1,,3.349958540373671,197.05638472786302,Fixação
216,TESTE 27,5007,17.0,17,523.0,417.0,4.76,5.2,0,0,512,384,2.5,0,0,0,0,-1,,8.969082698049196,527.5930998852468,Fixação
217,TESTE 27,5024,17.0,17,505.0,407.0,4.89,5.34,0,0,512,384,2.5,0,0,0,0,-1,,24.2670329642684,1427.472527309906,Sacada
218,TESTE 27,5040,17.0,17,493.0,358.0,4.81,5.42,0,0,512,384,4,0,0,0,0,-1,,23.7229377982108,1395.4669293065176,Sacada
219,TESTE 27,5057,17.0,17,502.0,349.0,4.81,5.34,0,0,512,384,4,0,0,0,0,-1,,14.098857321704402,829.3445483355531,Sacada
220,TESTE 27,5074,17.0,17,500.0,365.0,4.84,5.21,0,0,512,384,2.5,0,0,0,0,-1,,3.5433819375782556,208.43423162225034,Fixação
221,TESTE 27,5090,17.0,17,501.0,365.0,4.75,5.25,0,0,512,384,2.5,0,0,0,0,-1,,9.297550453987563,546.9147325875036,Fixação
222,TESTE 27,5107,17.0,17,495.0,376.0,4.73,5.26,0,0,512,384,2.5,0,0,0,0,-1,,0.0,0.0,Fixação
223,TESTE 27,5124,17.0,17,500.0,365.0,4.67,5.17,0,0,512,384,2.5,0,0,0,0,-1,,8.393118874676153,493.7128749809502,Fixação
224,TESTE 27,5140,17.0,17,504.0,340.0,4.57,5.15,0,0,512,384,4,0,0,0,0,-1,,4.3461349368017235,255.6549962824543,Fixação
225,TESTE 27,5157,17.0,17,502.0,365.0,4.51,5.09,0,0,512,384,2.5,0,0,0,0,-1,,2.5385910352880043,149.32888442870615,Fixação
226,TESTE 27,5174,17.0,17,503.0,358.0,4.4,4.97,0,0,512,384,4,0,0,0,0,-1,,7.1258527754773135,419.1678103221949,Fixação
227,TESTE 27,5190,17.0,17,508.0,361.0,4.36,4.92,0,0,512,384,4,0,0,0,0,-1,,3.887301263230184,228.66478019001082,Fixação
228,TESTE 27,5207,17.0,17,508.0,355.0,4.33,4.75,0,0,512,384,4,0,0,0,0,-1,,1.4142135623730951,83.1890330807703,Fixação
229,TESTE 27,5223,17.0,17,506.0,361.0,4.3,4.81,0,0,512,384,4,0,0,0,0,-1,,2.426703296426811,142.74725273098886,Fixação
230,TESTE 27,5240,17.0,17,506.0,368.0,4.28,4.68,0,0,512,384,2.5,0,0,0,0,-1,,1.9436506316151163,114.33239009500684,Fixação
231,TESTE 27,5257,17.0,17,503.0,358.0,4.3,4.68,0,0,512,384,4,0,0,0,0,-1,,3.3499585403736094,197.05638472785938,Fixação
232,TESTE 27,5273,17.0,17,507.0,351.0,4.32,4.59,0,0,512,384,4,0,0,0,0,-1,,6.472162612982511,380.71544782250066,Fixação
233,TESTE 27,5290,17.0,17,502.0,349.0,4.2,4.62,0,0,512,384,4,0,0,0,0,-1,,2.4267032964268265,142.7472527309898,Fixação
234,TESTE 27,5307,17.0,17,501.0,365.0,4.28,4.57,0,0,512,384,2.5,0,0,0,0,-1,,6.5659052011973875,386.2297177174934,Fixação
235,TESTE 27,5323,17.0,17,499.0,369.0,4.22,4.62,0,0,512,384,2.5,0,0,0,0,-1,,1.6996731711976096,99.98077477632998,Fixação
236,TESTE 27,5340,17.0,17,503.0,354.0,4.17,4.6,0,0,512,384,4,0,0,0,0,-1,,0.7453559924999384,43.844470147055205,Fixação
237,TESTE 27,5356,17.0,17,499.0,366.0,4.2,4.62,0,0,512,384,2.5,0,0,0,0,-1,,3.1446603773521793,184.980022197187,Fixação
238,TESTE 27,5373,17.0,17,491.0,364.0,4.2,4.64,0,0,512,384,4,0,0,0,0,-1,,2.1081851067789255,124.01088863405444,Fixação
239,TESTE 27,5390,17.0,17,501.0,360.0,4.2,4.62,0,0,512,384,4,0,0,0,0,-1,,2.3570226039551367,138.64838846794922,Fixação
240,TESTE 27,5406,17.0,17,506.0,365.0,4.27,4.57,0,0,512,384,2.5,0,0,0,0,-1,,4.123105625617661,242.53562503633296,Fixação
241,TESTE 27,5423,17.0,17,494.0,376.0,4.32,4.64,0,0,512,384,2.5,0,0,0,0,-1,,2.027587510099413,119.26985353525959,Fixação
242,TESTE 27,5440,17.0,17,502.0,366.0,4.24,4.65,0,0,512,384,2.5,0,0,0,0,-1,,3.7267799624996716,219.2223507352748,Fixação
243,TESTE 27,5456,17.0,17,504.0,376.0,4.4,4.65,0,0,512,384,2.5,0,0,0,0,-1,,3.9015666369064994,229.50391981802937,Fixação
244,TESTE 27,5473,17.0,17,498.0,387.0,4.35,4.65,0,0,512,384,2.5,0,0,0,0,-1,,0.9428090415820097,55.45935538717704,Fixação
245,TESTE 27,5490,17.0,17,500.0,364.0,4.28,4.68,0,0,512,384,4,0,0,0,0,-1,,2.403700850309347,141.3941676652557,Fixação
246,TESTE 27,5506,17.0,17,500.0,370.0,4.27,4.65,0,0,512,384,2.5,0,0,0,0,-1,,7.310570733153787,430.03357253845803,Fixação
247,TESTE 27,5523,17.0,17,507.0,367.0,4.4,4.73,0,0,512,384,2.5,0,0,0,0,-1,,2.538591035287952,149.32888442870308,Fixação
248,TESTE 27,5539,17.0,17,497.0,371.0,4.4,4.78,0,0,512,384,2.5,0,0,0,0,-1,,3.431876713662315,201.8751008036656,Fixação
249,TESTE 27,5556,17.0,17,495.0,361.0,4.33,4.68,0,0,512,384,4,0,0,0,0,-1,,3.590109871423052,211.18293361312072,Fixação
250,TESTE 27,5573,17.0,17,497.0,371.0,4.41,4.83,0,0,512,384,2.5,0,0,0,0,-1,,4.123105625617661,242.53562503633296,Fixação
251,TESTE 27,5589,17.0,17,494.0,383.0,4.4,4.8,0,0,512,384,2.5,0,0,0,0,-1,,8.359957469322948,491.76220407782046,Fixação
252,TESTE 27,5606,17.0,17,505.0,384.0,4.51,4.91,0,0,512,384,2.5,0,0,0,0,-1,,3.282952600598717,193.11485885874805,Fixação
253,TESTE 27,5623,17.0,17,493.0,380.0,4.43,4.89,0,0,512,384,2.5,0,0,0,0,-1,,2.0,117.6470588235294,Fixação
254,TESTE 27,5639,17.0,17,494.0,377.0,4.57,4.86,0,0,512,384,2.5,0,0,0,0,-1,,5.676462121975431,333.90953658679007,Fixação
255,TESTE 27,5656,17.0,17,506.0,367.0,4.57,4.83,0,0,512,384,2.5,0,0,0,0,-1,,3.887301263230184,228.66478019001082,Fixação
256,TESTE 27,5673,17.0,17,503.0,374.0,4.46,4.8,0,0,512,384,2.5,0,0,0,0,-1,,1.3743685418725307,80.84520834544298,Fixação
257,TESTE 27,5689,17.0,17,498.0,378.0,4.38,4.94,0,0,512,384,2.5,0,0,0,0,-1,,5.270462766947305,310.0272215851356,Fixação
258,TESTE 27,5706,17.0,17,491.0,372.0,4.4,4.91,0,0,512,384,2.5,0,0,0,0,-1,,5.547772325697714,326.33954857045376,Fixação
259,TESTE 27,5722,17.0,17,494.0,388.0,4.52,4.94,0,0,512,384,2.5,0,0,0,0,-1,,3.6817870057290474,216.57570621935574,Fixação
260,TESTE 27,5739,17.0,17,497.0,367.0,4.62,4.54,0,0,512,384,2.5,0,0,0,0,-1,,24.77453890141608,1457.3258177303576,Sacada
261,TESTE 27,5756,17.0,17,423.0,402.0,-1.0,0.0,0,0,512,384,2,0,0,0,0,-1,,13.017082793177774,765.7107525398691,Sacada
262,TESTE 27,5772,17.0,17,503.0,350.0,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,,46.49611692269461,2735.0657013349773,Sacada
263,TESTE 27,5789,17.0,17,528.0,231.0,4.62,0.0,0,0,512,384,1,0,0,0,0,-1,,36.03855959632368,2119.915270371981,Sacada
264,TESTE 27,5806,17.0,17,531.0,397.0,4.57,-1.0,0,0,512,384,2.5,0,0,0,0,-1,,20.488479147505775,1205.2046557356337,Sacada
265,TESTE 27,5822,17.0,17,526.0,407.0,4.64,4.99,0,0,512,384,2.5,0,0,0,0,-1,,55.766377763746604,3280.37516257333,Sacada
266,TESTE 27,5839,17.0,17,518.0,398.0,4.65,5.01,0,0,512,384,2.5,0,0,0,0,-1,,3.6666666666666288,215.68627450980168,Fixação
267,TESTE 27,5856,17.0,17,531.0,408.0,4.76,5.09,0,0,512,384,2.5,0,0,0,0,-1,,4.47213595499958,263.0668208823282,Fixação
268,TESTE 27,5872,17.0,17,520.0,419.0,4.72,5.05,0,0,512,384,2.5,0,0,0,0,-1,,3.7267799624996663,219.2223507352745,Fixação
269,TESTE 27,5889,17.0,17,523.0,408.0,4.64,5.02,0,0,512,384,2.5,0,0,0,0,-1,,4.642796092394622,273.1056524938013,Fixação
270,TESTE 27,5905,17.0,17,518.0,413.0,4.76,5.12,0,0,512,384,2.5,0,0,0,0,-1,,2.8480012484391413,167.52948520230242,Fixação
271,TESTE 27,5922,17.0,17,517.0,411.0,4.7,5.09,0,0,512,384,2.5,0,0,0,0,-1,,1.6996731711975985,99.98077477632933,Fixação
272,TESTE 27,5939,17.0,17,524.0,403.0,4.68,5.09,0,0,512,384,2.5,0,0,0,0,-1,,4.44722135470876,261.60125615933885,Fixação
273,TESTE 27,5955,17.0,17,521.0,400.0,4.8,5.13,0,0,512,384,2.5,0,0,0,0,-1,,3.0184617127124764,177.55657133602804,Fixação
274,TESTE 27,5972,17.0,17,526.0,410.0,4.83,5.15,0,0,512,384,2.5,0,0,0,0,-1,,7.125852775477302,419.16781032219427,Fixação
275,TESTE 27,5989,17.0,17,520.0,424.0,4.89,5.12,0,0,512,384,3.6,0,0,0,0,-1,,6.009252125773317,353.4854191631363,Fixação
276,TESTE 27,6005,17.0,17,520.0,418.0,4.83,5.12,0,0,512,384,2.5,0,0,0,0,-1,,3.590109871423052,211.18293361312072,Fixação
277,TESTE 27,6022,17.0,17,516.0,414.0,4.92,5.15,0,0,512,384,2.5,0,0,0,0,-1,,1.0540925533894538,62.005444317026694,Fixação
278,TESTE 27,6039,17.0,17,523.0,425.0,4.89,5.23,0,0,512,384,3.6,0,0,0,0,-1,,3.3333333333332575,196.07843137254454,Fixação
279,TESTE 27,6055,17.0,17,510.0,418.0,4.89,5.12,0,0,512,384,2.5,0,0,0,0,-1,,19.327585352432287,1136.9167854371933,Sacada
280,TESTE 27,7053,998.0,998,557.0,373.0,4.96,0.0,0,0,512,384,2.5,0,0,0,0,-1,,18.187297154271626,18.223744643558746,Fixação
281,TESTE 27,7070,17.0,17,559.0,384.0,4.96,0.0,0,0,512,384,2.5,0,0,0,0,-1,,19.60725489313701,1153.3679348904125,Sacada
282,TESTE 27,7087,17.0,17,558.0,384.0,4.91,0.0,0,0,512,384,2.5,0,0,0,0,-1,,1.3743685418725857,80.84520834544621,Fixação
283,TESTE 27,7103,17.0,17,561.0,372.0,4.84,0.0,0,0,512,384,2.5,0,0,0,0,-1,,4.013864859597435,236.1096976233785,Fixação
284,TESTE 27,7120,17.0,17,558.0,372.0,4.89,0.0,0,0,512,384,2.5,0,0,0,0,-1,,5.8214163988576875,342.43625875633455,Fixação
285,TESTE 27,7136,17.0,17,554.0,367.0,4.86,0.0,0,0,512,384,2.5,0,0,0,0,-1,,4.068851871911222,239.34422775948363,Fixação
286,TESTE 27,7153,17.0,17,554.0,382.0,4.91,0.0,0,0,512,384,2.5,0,0,0,0,-1,,4.71404520791033,277.2967769359018,Fixação
287,TESTE 27,7170,17.0,17,560.0,358.0,4.72,0.0,0,0,512,384,4,0,0,0,0,-1,,1.0540925533894538,62.005444317026694,Fixação
288,TESTE 27,7186,17.0,17,557.0,366.0,4.83,0.0,0,0,512,384,2.5,0,0,0,0,-1,,6.411794687223819,377.164393366107,Fixação
289,TESTE 27,7203,17.0,17,557.0,363.0,4.83,0.0,0,0,512,384,4,0,0,0,0,-1,,1.3333333333333712,78.43137254902184,Fixação
290,TESTE 27,7220,17.0,17,556.0,358.0,4.7,0.0,0,0,512,384,4,0,0,0,0,-1,,6.34209919681346,373.0646586360859,Fixação
291,TESTE 27,7236,17.0,17,556.0,347.0,4.76,0.0,0,0,512,384,4,0,0,0,0,-1,,3.0731814857642874,180.77538151554631,Fixação
292,TESTE 27,7253,17.0,17,559.0,372.0,4.75,0.0,0,0,512,384,2.5,0,0,0,0,-1,,8.333333333333314,490.1960784313714,Fixação
293,TESTE 27,7270,17.0,17,556.0,383.0,4.88,0.0,0,0,512,384,2.5,0,0,0,0,-1,,6.798692684790406,399.923099105318,Fixação
294,TESTE 27,7286,17.0,17,560.0,367.0,4.88,0.0,0,0,512,384,2.5,0,0,0,0,-1,,2.0275875100993943,119.26985353525849,Fixação
295,TESTE 27,7303,17.0,17,560.0,366.0,4.81,0.0,0,0,512,384,2.5,0,0,0,0,-1,,7.031674369909642,413.6279041123319,Fixação
296,TESTE 27,7319,17.0,17,545.0,365.0,4.78,0.0,0,0,512,384,2.5,0,0,0,0,-1,,20.8806130178211,1228.2713539894764,Sacada
297,TESTE 27,7336,17.0,17,500.0,349.0,4.84,0.0,0,0,512,384,4,0,0,0,0,-1,,24.037008503093226,1413.9416766525428,Sacada
298,TESTE 27,7353,17.0,17,492.0,342.0,4.78,0.0,0,0,512,384,4,0,0,0,0,-1,,18.12610149909674,1066.2412646527496,Sacada
299,TESTE 27,7369,17.0,17,499.0,336.0,4.8,0.0,0,0,512,384,4,0,0,0,0,-1,,6.411794687223763,377.1643933661037,Fixação
300,TESTE 27,7386,17.0,17,481.0,352.0,4.94,0.0,0,0,512,384,4,0,0,0,0,-1,,4.268749491621941,251.1029112718789,Fixação
301,TESTE 27,7403,17.0,17,482.0,350.0,4.84,0.0,0,0,512,384,4,0,0,0,0,-1,,5.385164807134504,316.7744004196767,Fixação
302,TESTE 27,7419,17.0,17,493.0,351.0,4.92,0.0,0,0,512,384,4,0,0,0,0,-1,,2.74873708374513,161.69041669089,Fixação
303,TESTE 27,7436,17.0,17,489.0,354.0,4.92,0.0,0,0,512,384,4,0,0,0,0,-1,,5.385164807134504,316.7744004196767,Fixação
304,TESTE 27,7453,17.0,17,488.0,365.0,5.01,5.23,0,0,512,384,2.5,0,0,0,0,-1,,5.206833117271091,306.28430101594654,Fixação
305,TESTE 27,7469,17.0,17,483.0,339.0,4.88,5.25,0,0,512,384,4,0,0,0,0,-1,,3.0731814857643,180.77538151554705,Fixação
306,TESTE 27,7486,17.0,17,498.0,352.0,4.92,5.39,0,0,512,384,4,0,0,0,0,-1,,3.605551275463989,212.09125149788173,Fixação
307,TESTE 27,7502,17.0,17,482.0,356.0,5.01,5.37,0,0,512,384,4,0,0,0,0,-1,,5.343739847293779,314.33763807610467,Fixação
308,TESTE 27,7519,17.0,17,484.0,355.0,4.96,5.42,0,0,512,384,4,0,0,0,0,-1,,1.699673171197621,99.98077477633065,Fixação
309,TESTE 27,7536,17.0,17,493.0,353.0,4.99,5.44,0,0,512,384,4,0,0,0,0,-1,,2.4037008503093156,141.39416766525386,Fixação
310,TESTE 27,7552,17.0,17,478.0,362.0,5.02,5.41,0,0,512,384,4,0,0,0,0,-1,,2.4267032964268265,142.7472527309898,Fixação
311,TESTE 27,7569,17.0,17,482.0,362.0,5.09,5.47,0,0,512,384,4,0,0,0,0,-1,,5.374838498865698,316.1669705215116,Fixação
312,TESTE 27,7586,17.0,17,485.0,339.0,4.96,5.45,0,0,512,384,4,0,0,0,0,-1,,0.9428090415820097,55.45935538717704,Fixação
313,TESTE 27,7602,17.0,17,480.0,360.0,5.07,5.53,0,0,512,384,4,0,0,0,0,-1,,3.2829526005986938,193.1148588587467,Fixação
314,TESTE 27,7619,17.0,17,478.0,353.0,5.05,5.49,0,0,512,384,4,0,0,0,0,-1,,9.809292646374741,577.0172144926319,Fixação
315,TESTE 27,7635,17.0,17,480.0,368.0,5.13,5.55,0,0,512,384,2.5,0,0,0,0,-1,,1.0,58.8235294117647,Fixação
316,TESTE 27,7652,17.0,17,480.0,363.0,5.13,5.5,0,0,512,384,4,0,0,0,0,-1,,2.4267032964268656,142.7472527309921,Fixação
317,TESTE 27,7669,17.0,17,476.0,360.0,5.2,5.55,0,0,512,384,4,0,0,0,0,-1,,1.666666666666697,98.03921568627628,Fixação
318,TESTE 27,7685,17.0,17,477.0,364.0,5.2,5.65,0,0,512,384,4,0,0,0,0,-1,,6.333333333333314,372.549019607842,Fixação
319,TESTE 27,7702,17.0,17,480.0,344.0,5.15,5.63,0,0,512,384,4,0,0,0,0,-1,,3.3499585403736147,197.0563847278597,Fixação
320,TESTE 27,7719,17.0,17,475.0,350.0,5.17,5.47,0,0,512,384,4,0,0,0,0,-1,,3.590109871422978,211.18293361311635,Fixação
321,TESTE 27,7735,17.0,17,473.0,374.0,5.26,5.52,0,0,512,384,2.5,0,0,0,0,-1,,3.6817870057291042,216.57570621935906,Fixação
322,TESTE 27,7752,17.0,17,479.0,355.0,5.09,5.49,0,0,512,384,4,0,0,0,0,-1,,1.0540925533894718,62.00544431702776,Fixação
323,TESTE 27,7769,17.0,17,478.0,349.0,5.1,5.47,0,0,512,384,4,0,0,0,0,-1,,12.33783701554781,725.7551185616359,Fixação
324,TESTE 27,7785,17.0,17,474.0,337.0,5.02,5.42,0,0,512,384,4,0,0,0,0,-1,,6.009252125773333,353.48541916313724,Fixação
325,TESTE 27,7802,17.0,17,473.0,338.0,4.94,5.36,0,0,512,384,4,0,0,0,0,-1,,3.4318767136623425,201.8751008036672,Fixação
326,TESTE 27,7818,17.0,17,469.0,354.0,4.99,5.39,0,0,512,384,4,0,0,0,0,-1,,4.055175020198816,238.5397070705186,Fixação
327,TESTE 27,7835,17.0,17,472.0,349.0,4.92,5.31,0,0,512,384,4,0,0,0,0,-1,,6.4377359719426686,378.6903512907452,Fixação
328,TESTE 27,7852,17.0,17,480.0,356.0,4.92,5.25,0,0,512,384,4,0,0,0,0,-1,,5.497474167490191,323.3808333817759,Fixação
329,TESTE 27,7868,17.0,17,473.0,338.0,4.83,5.29,0,0,512,384,4,0,0,0,0,-1,,4.447221354708815,261.60125615934203,Fixação
330,TESTE 27,7885,17.0,17,469.0,336.0,4.78,5.17,0,0,512,384,4,0,0,0,0,-1,,7.031674369909664,413.62790411233317,Fixação
331,TESTE 27,7902,17.0,17,482.0,335.0,4.8,5.1,0,0,512,384,4,0,0,0,0,-1,,2.0,117.6470588235294,Fixação
332,TESTE 27,7918,17.0,17,473.0,344.0,4.76,5.15,0,0,512,384,4,0,0,0,0,-1,,5.962847939999456,350.75576117643857,Fixação
333,TESTE 27,7935,17.0,17,477.0,352.0,4.86,5.1,0,0,512,384,4,0,0,0,0,-1,,8.806563209081895,518.0331299459938,Fixação
334,TESTE 27,7952,17.0,17,469.0,358.0,4.81,5.1,0,0,512,384,4,0,0,0,0,-1,,5.333333333333371,313.72549019608067,Fixação
335,TESTE 27,7968,17.0,17,473.0,360.0,4.96,5.12,0,0,512,384,4,0,0,0,0,-1,,3.01846171271247,177.55657133602764,Fixação
336,TESTE 27,7985,17.0,17,478.0,343.0,4.84,5.05,0,0,512,384,4,0,0,0,0,-1,,8.279828232249534,487.04871954409026,Fixação
337,TESTE 27,8001,17.0,17,485.0,339.0,4.81,5.07,0,0,512,384,4,0,0,0,0,-1,,3.3333333333333712,196.07843137255125,Fixação
338,TESTE 27,8018,17.0,17,463.0,360.0,4.8,5.07,0,0,512,384,4,0,0,0,0,-1,,3.605551275463989,212.09125149788173,Fixação
339,TESTE 27,8035,17.0,17,472.0,352.0,4.73,5.02,0,0,512,384,4,0,0,0,0,-1,,5.0,294.11764705882354,Fixação
340,TESTE 27,8051,17.0,17,470.0,339.0,4.81,4.99,0,0,512,384,4,0,0,0,0,-1,,7.810249675906654,459.42645152392083,Fixação
341,TESTE 27,8068,17.0,17,478.0,342.0,4.76,5.02,0,0,512,384,4,0,0,0,0,-1,,1.6996731711975541,99.98077477632673,Fixação
342,TESTE 27,8085,17.0,17,471.0,347.0,4.75,5.05,0,0,512,384,4,0,0,0,0,-1,,4.0138648595974304,236.10969762337828,Fixação
343,TESTE 27,8101,17.0,17,482.0,340.0,4.7,5.09,0,0,512,384,4,0,0,0,0,-1,,5.077182070575956,298.65776885740917,Fixação
344,TESTE 27,8118,17.0,17,472.0,328.0,4.73,5.05,0,0,512,384,4,0,0,0,0,-1,,3.0,176.47058823529412,Fixação
345,TESTE 27,8135,17.0,17,471.0,356.0,4.88,5.02,0,0,512,384,4,0,0,0,0,-1,,8.19891591749927,482.28917161760415,Fixação
346,TESTE 27,8151,17.0,17,471.0,362.0,4.88,5.09,0,0,512,384,4,0,0,0,0,-1,,10.338708279513865,608.1593105596392,Fixação
347,TESTE 27,8168,17.0,17,473.0,359.0,4.84,5.07,0,0,512,384,4,0,0,0,0,-1,,1.4142135623730951,83.1890330807703,Fixação
348,TESTE 27,8184,17.0,17,468.0,359.0,4.81,5.04,0,0,512,384,4,0,0,0,0,-1,,11.100550536897819,652.9735609939893,Fixação
349,TESTE 27,8201,17.0,17,449.0,337.0,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,,92.65527507918802,5450.310298775766,Sacada
350,TESTE 27,8284,83.0,83,440.0,635.0,4.52,0.0,0,0,512,384,3,0,0,0,0,-1,,16.254913786982172,195.84233478291773,Fixação
351,TESTE 27,8301,17.0,17,481.0,312.0,-1.0,0.0,0,0,512,384,4,0,0,0,0,-1,,14.700718047466614,864.7481204392126,Sacada
352,TESTE 27,8318,17.0,17,486.0,313.0,4.7,5.69,0,0,512,384,4,0,0,0,0,-1,,113.35882066351175,6668.1659213830435,Sacada
353,TESTE 27,8334,17.0,17,504.0,301.0,4.81,-1.0,0,0,512,384,4,0,0,0,0,-1,,13.370780746754367,786.5165145149628,Sacada
354,TESTE 27,8351,17.0,17,484.0,352.0,4.83,5.21,0,0,512,384,4,0,0,0,0,-1,,15.092308563562357,887.7828566801387,Sacada
355,TESTE 27,8367,17.0,17,481.0,358.0,4.83,5.15,0,0,512,384,4,0,0,0,0,-1,,17.05220741657155,1003.0710245042089,Sacada
