Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
10147,17,569,356,4
10164,17,573,351,4
10181,17,557,343,4
10197,17,570,377,2
10214,17,560,368,2
10231,17,555,356,4
10247,17,557,361,4
10264,17,563,376,2
10280,17,563,300,4
10297,17,560,385,2
10314,17,567,314,4
10330,17,574,344,4
10347,17,577,284,0
10364,17,527,355,4
10380,17,522,385,2
10397,17,525,402,2
10414,17,447,399,2
10430,17,522,380,2
10447,17,519,396,2
10463,17,523,331,4
10480,17,521,351,4
10497,17,526,348,4
10513,17,529,345,4
10547,33,522,373,2
10613,67,518,371,2
10630,17,524,326,4
10663,33,529,368,2
10680,17,526,352,4
10696,17,520,378,2
10713,17,529,340,4
10730,17,555,269,0
10746,17,549,296,4
10763,17,558,262,0
10780,17,558,325,4
10796,17,572,313,4
10813,17,550,298,4
10829,17,540,278,0
10846,17,538,313,4
10863,17,562,317,4
10929,0,545,265,0
10929,67,545,265,0
10946,17,533,308,4
10962,17,542,294,4
10979,17,530,326,4
10996,17,538,286,0
11012,17,548,316,4
11029,17,537,276,0
11046,17,530,342,4
11062,17,537,361,4
11096,33,529,360,4
11112,17,525,346,4
11145,33,521,389,2
11162,17,525,403,2
11179,17,532,383,2
11195,17,520,375,2
11212,17,530,369,2
11229,17,513,366,2
11245,17,534,303,4
11262,17,555,284,0
11279,17,552,301,4
11295,17,545,330,4
11312,17,546,343,4
11328,17,536,306,4
11345,17,544,293,4
11362,17,539,312,4
11378,17,504,318,4
11395,17,494,305,4
11412,17,494,291,4
11428,17,486,308,4
11445,17,498,279,0
11462,17,504,262,0
11478,17,503,238,1
11495,17,512,266,0
11511,17,489,239,1
11528,17,508,244,1
11545,17,503,270,0
11561,17,500,263,0
11578,17,524,287,0
11595,17,520,337,4
11611,17,528,313,4
11628,17,527,283,0
11645,17,529,169,1
11661,17,511,348,4
11678,17,523,334,4
11694,17,519,330,4
11711,17,526,334,4
11728,17,532,303,4
11744,17,525,338,4
11761,17,528,266,0
11778,17,558,153,1
11794,17,580,121,0
11811,17,565,134,1
11828,17,568,127,0
11844,17,556,161,1
11861,17,560,182,1
11877,17,569,189,1
11894,17,564,190,1
11911,17,560,185,1
11927,17,562,153,1
11944,17,584,91,0
11961,17,577,106,0
11977,17,570,148,1
11994,17,562,131,0
12011,17,571,166,1
12027,17,583,159,1
12044,17,576,108,0
12060,17,575,167,1
12077,17,571,166,1
12094,17,573,190,1
12110,17,562,186,1
12127,17,574,158,1
12144,17,547,201,1
12160,17,555,213,1
12177,17,564,223,1
12193,17,546,201,1
12210,17,543,238,1
12227,17,552,243,1
12243,17,547,251,1
12260,17,544,244,1
12277,17,548,250,1
12293,17,552,232,1
12310,17,540,367,2
12327,17,547,266,0
12343,17,541,289,4
12360,17,536,343,4
12376,17,545,252,1
12393,17,543,257,1
12410,17,533,314,4
12426,17,530,278,0
12443,17,534,296,4
12460,17,530,341,4
12476,17,529,293,4
12493,17,519,372,2
12510,17,534,345,4
12526,17,527,322,4
12543,17,523,328,4
12559,17,517,373,2
12576,17,514,375,2
12593,17,517,294,4
12609,17,540,307,4
12626,17,530,313,4
12643,17,525,369,2
12659,17,521,324,4
12676,17,521,351,4
12693,17,521,361,4
12709,17,515,385,2
12726,17,520,358,4
12742,17,502,436,3
12759,17,505,359,4
12776,17,497,441,3
12792,17,503,445,3
12809,17,509,352,4
12826,17,505,422,3
12842,17,525,361,4
12859,17,524,386,2
12876,17,514,411,2
12892,17,519,340,4
12909,17,528,370,2
12925,17,518,364,4
12942,17,520,344,4
12959,17,523,312,4
12975,17,519,329,4
12992,17,520,358,4
13009,17,510,330,4
13025,17,519,367,2
13042,17,529,365,2
13059,17,531,303,4
13075,17,563,276,0
13092,17,593,244,1
13108,17,619,172,1
13125,17,612,161,1
13142,17,618,157,1
13158,17,622,103,0
13175,17,618,128,0
13192,17,621,111,0
13208,17,608,100,0
13225,17,625,55,0
13241,17,625,63,0
13258,17,622,50,0
13275,17,626,56,0
13291,17,639,65,0
13308,17,614,74,0
13325,17,612,54,0
13341,17,633,46,0
13358,17,622,92,0
13375,17,603,112,0
13391,17,564,65,0
13408,17,541,123,0
13424,17,557,124,0
13441,17,550,105,0
13458,17,546,107,0
13474,17,542,214,1
13491,17,538,212,1
13508,17,537,202,1
13524,17,537,219,1
13541,17,542,212,1
13558,17,527,215,1
13574,17,550,215,1
13591,17,544,202,1
13607,17,551,211,1
13624,17,538,235,1
13641,17,535,211,1
13657,17,535,212,1
13691,33,555,224,1
13707,17,531,223,1
13724,17,512,215,1
13741,17,521,204,1
13757,17,528,206,1
13774,17,518,310,4
13790,17,519,240,1
13807,17,523,252,1
13824,17,530,220,1
13840,17,519,219,1
13857,17,518,235,1
13874,17,524,195,1
13890,17,536,297,4
13907,17,531,404,2
13924,17,532,410,2
13940,17,525,439,3
13957,17,533,406,2
13973,17,531,377,2
13990,17,528,401,2
14007,17,536,374,2
14023,17,535,326,4
14040,17,546,264,0
14057,17,539,297,4
14073,17,544,213,1
14090,17,540,300,4
14107,17,532,256,1
14123,17,534,244,1
14140,17,537,365,2
14156,17,538,258,1
14173,17,525,404,2
14190,17,532,380,2
14206,17,525,391,2
14223,17,525,404,2
14240,17,522,393,2
14256,17,521,371,2
14273,17,518,380,2
14290,17,521,385,2
14306,17,519,401,2
14323,17,517,393,2
14356,0,519,375,2
14356,33,519,375,2
14373,17,517,401,2
14389,17,520,399,2
14406,17,523,408,2
14423,17,513,397,2
14439,17,515,348,4
14456,17,507,403,2
14922,466,532,365,2
14938,17,530,263,0
14955,17,519,386,2
14972,17,521,336,4
14988,17,520,370,2
15005,17,518,361,4
15021,17,527,346,4
15038,17,523,358,4
15055,17,527,355,4
15071,17,524,342,4
15088,17,528,370,2
15105,17,520,364,4
15121,17,522,360,4
15138,17,524,370,2
15155,17,524,384,2
15171,17,520,381,2
15188,17,519,398,2
15204,17,524,399,2
15221,17,518,391,2
15238,17,521,365,2
15254,17,526,386,2
15271,17,532,349,4
15288,17,530,365,2
15321,33,527,341,4
15338,17,530,337,4
15354,17,509,368,2
15371,17,526,355,4
15387,17,535,309,4
15404,17,522,322,4
15421,17,543,389,2
15437,17,536,422,3
15454,17,517,430,3
15471,17,534,445,3
15487,17,536,436,3
15504,17,533,418,5
15521,17,532,422,3
15537,17,528,439,3
15554,17,537,439,3
15570,17,534,444,3
15587,17,530,448,3
15604,17,530,449,3
15620,17,527,447,3
15637,17,531,452,3
15654,17,518,418,5
15670,17,536,436,3
15687,17,535,435,3
15703,17,523,439,3
15720,17,527,442,3
15737,17,523,423,3
15753,17,524,442,3
15770,17,495,453,3
15787,17,510,446,3
15803,17,513,458,3
15820,17,513,454,3
15837,17,514,439,3
15853,17,518,448,3
15870,17,518,452,3
15886,17,514,450,3
15903,17,516,455,3
15920,17,521,450,3
15936,17,517,467,3
15953,17,520,461,3
15970,17,519,432,3
15986,17,513,448,3
16003,17,500,449,3
16020,17,516,461,3
16036,17,524,445,3
16053,17,541,301,4
16069,17,485,345,4
16086,17,530,308,4
16103,17,533,300,4
16119,17,535,260,0
16136,17,517,285,0
16153,17,519,329,4
16169,17,521,286,0
16186,17,517,307,4
16203,17,523,288,4
16219,17,528,287,0
16236,17,519,292,4
16252,17,508,325,4
16269,17,517,276,0
16286,17,527,263,0
16302,17,521,259,1
16319,17,522,267,0
16336,17,522,277,0
16352,17,501,309,4
16369,17,501,287,0
16386,17,502,265,0
16402,17,517,317,4
16419,17,511,285,0
16435,17,511,255,1
16452,17,512,290,4
16469,17,515,273,0
16485,17,517,260,0
16502,17,511,286,0
