Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
16103,17,812,349,0
16119,17,808,337,0
16136,17,802,334,0
16153,17,806,349,0
16169,17,808,346,0
16186,17,809,364,0
16203,17,812,328,0
16219,17,813,327,0
16236,17,801,354,0
16252,17,813,322,0
16269,17,805,329,0
16286,17,801,331,0
16302,17,810,301,0
16319,17,801,336,0
16336,17,812,317,0
16352,17,799,342,0
16369,17,808,340,0
16386,17,809,346,0
16402,17,811,324,0
16419,17,796,352,0
16435,17,804,340,0
16452,17,816,314,0
16469,17,813,342,0
16485,17,810,320,0
16502,17,817,302,0
16519,17,808,323,0
16535,17,814,346,0
16552,17,809,330,0
16569,17,814,347,0
16585,17,816,323,0
16602,17,807,347,0
16618,17,814,331,0
16635,17,801,340,0
16652,17,808,327,0
16668,17,803,316,0
16685,17,807,322,0
16702,17,809,314,0
16718,17,811,346,0
16735,17,809,347,0
16751,17,804,343,0
16768,17,800,328,0
16785,17,794,357,0
16801,17,703,372,2
16818,17,616,649,3
16835,17,737,417,2
16885,50,471,1077,0
16901,17,666,322,0
16918,17,567,634,3
16934,17,586,479,3
16951,17,609,355,4
16968,17,620,284,0
16984,17,613,256,1
17001,17,604,375,2
17018,17,608,355,4
17034,17,616,322,0
17051,17,604,366,2
17068,17,611,322,4
17084,17,611,355,4
17101,17,604,351,4
17117,17,613,345,0
17517,399,594,500,3
17650,133,808,435,3
17666,17,530,923,0
17683,17,576,738,3
18049,366,591,395,2
18066,17,613,329,0
18082,17,609,337,4
18099,17,612,316,4
18116,17,613,312,0
18132,17,612,331,4
18149,17,612,331,4
18165,17,614,298,0
18182,17,561,716,3
18315,133,563,778,0
18332,17,580,669,3
18348,17,598,554,3
18365,17,608,387,2
18382,17,627,295,0
18398,17,643,220,1
18415,17,626,302,0
18432,17,616,336,0
18448,17,615,337,0
18465,17,614,355,0
18482,17,622,340,0
18498,17,621,340,0
18515,17,615,359,0
18531,17,616,328,0
18548,17,621,360,0
18565,17,612,347,4
18581,17,609,369,2
18598,17,610,347,4
18615,17,611,341,4
18631,17,611,350,4
18648,17,611,365,2
18665,17,615,364,0
18681,17,609,357,4
18698,17,649,344,0
18831,133,489,359,4
18848,17,649,74,0
18864,17,605,503,3
18881,17,619,380,2
18897,17,633,260,0
18914,17,641,223,1
18931,17,625,343,0
18947,17,629,312,0
18964,17,632,326,0
18981,17,628,329,0
18997,17,633,287,0
19014,17,632,324,0
19030,17,624,332,0
19047,17,630,339,0
19064,17,634,337,0
19080,17,627,336,0
19097,17,627,340,0
19114,17,630,316,0
19130,17,629,324,0
19147,17,637,313,0
19164,17,628,331,0
19180,17,631,332,0
19197,17,623,341,0
19213,17,626,313,0
19230,17,632,312,0
19247,17,634,320,0
19263,17,631,346,0
19280,17,632,346,0
19297,17,631,343,0
19313,17,631,329,0
19330,17,631,325,0
19347,17,633,341,0
19363,17,637,323,0
19380,17,642,321,0
19396,17,634,331,0
19413,17,638,323,0
19430,17,639,337,0
19446,17,636,315,0
19463,17,632,335,0
19480,17,640,334,0
19496,17,627,346,0
19513,17,592,335,4
19530,17,589,353,4
19546,17,588,341,4
19563,17,594,307,4
19579,17,595,354,4
19596,17,588,345,4
19613,17,584,338,4
19629,17,592,334,4
19646,17,597,351,4
19663,17,593,350,4
19679,17,589,344,4
19696,17,587,332,4
19713,17,588,348,4
19729,17,589,345,4
19746,17,592,355,4
19762,17,592,343,4
19779,17,589,352,4
19796,17,587,341,4
19812,17,591,359,4
19829,17,590,361,4
19846,17,591,347,4
19862,17,586,360,4
19879,17,578,355,4
19896,17,584,352,4
19912,17,589,349,4
19929,17,589,355,4
19945,17,581,353,4
19962,17,593,341,4
19979,17,540,631,3
19995,17,519,813,0
20062,67,445,949,0
20079,17,509,750,3
20095,17,580,244,1
20112,17,546,506,3
20128,17,565,362,4
20145,17,584,254,1
20162,17,581,290,4
20178,17,573,330,4
20195,17,573,346,4
20212,17,578,328,4
20228,17,572,324,4
20245,17,582,319,4
20261,17,582,333,4
20278,17,579,326,4
20295,17,580,297,4
20311,17,580,315,4
20328,17,579,330,4
20345,17,578,325,4
20361,17,577,319,4
20378,17,576,318,4
20395,17,578,328,4
20411,17,578,323,4
20428,17,581,322,4
20444,17,583,320,4
20461,17,575,341,4
20478,17,576,331,4
20494,17,583,331,4
20511,17,582,323,4
20528,17,583,351,4
20544,17,585,313,4
20561,17,583,346,4
20578,17,582,328,4
20594,17,584,344,4
20611,17,577,325,4
20627,17,572,345,4
20644,17,568,358,4
20661,17,583,322,4
20677,17,573,335,4
20694,17,578,333,4
20711,17,563,338,4
20727,17,573,338,4
20744,17,575,350,4
20761,17,569,362,4
20777,17,579,354,4
20794,17,562,325,4
20810,17,577,349,4
20827,17,576,324,4
20844,17,568,357,4
20860,17,570,341,4
20877,17,567,336,4
20894,17,570,323,4
20910,17,564,345,4
20927,17,556,342,4
20944,17,574,335,4
20960,17,562,351,4
20977,17,566,329,4
20993,17,573,317,4
21010,17,564,326,4
21027,17,573,359,4
21043,17,568,345,4
21060,17,560,355,4
21077,17,551,354,4
21093,17,567,327,4
21110,17,572,346,4
21127,17,570,354,4
21143,17,557,371,2
21160,17,565,343,4
21176,17,569,332,4
21193,17,565,338,4
21210,17,562,350,4
21226,17,565,346,4
21243,17,574,327,4
21260,17,562,349,4
21276,17,557,339,4
21293,17,559,362,4
21309,17,565,342,4
21326,17,559,346,4
21343,17,551,357,4
21359,17,552,370,2
21376,17,563,345,4
21393,17,556,361,4
21409,17,557,360,4
21426,17,561,351,4
21443,17,550,370,2
21459,17,545,381,2
21476,17,575,348,4
21492,17,558,340,4
21509,17,549,349,4
21526,17,547,343,4
21542,17,543,347,4
21559,17,557,330,4
21576,17,554,342,4
21592,17,555,328,4
21609,17,558,327,4
21626,17,548,329,4
21642,17,541,332,4
21659,17,549,317,4
21675,17,545,330,4
21692,17,563,320,4
21709,17,557,319,4
21725,17,557,330,4
21742,17,546,326,4
21759,17,559,322,4
21775,17,554,336,4
21792,17,549,309,4
21809,17,556,337,4
21825,17,547,320,4
21842,17,555,324,4
21858,17,561,341,4
21875,17,555,321,4
21892,17,570,305,4
21908,17,567,339,4
21925,17,570,322,4
21942,17,554,325,4
21958,17,558,346,4
21975,17,559,307,4
21992,17,551,316,4
22008,17,567,340,4
22025,17,559,326,4
22041,17,563,304,4
22058,17,559,323,4
22075,17,563,308,4
22091,17,558,306,4
22108,17,559,312,4
22125,17,568,303,4
22141,17,561,307,4
22158,17,560,314,4
22175,17,555,336,4
22191,17,573,283,0
22208,17,565,298,4
22224,17,559,309,4
22241,17,572,332,4
22258,17,572,306,4
22274,17,558,322,4
22291,17,561,296,4
22308,17,558,305,4
22324,17,566,312,4
22341,17,568,296,4
22358,17,560,319,4
22374,17,572,323,4
22391,17,577,293,4
22407,17,562,307,4
22424,17,554,329,4
22441,17,556,337,4
22457,17,566,328,4
22474,17,568,340,4
22491,17,584,957,0
22640,150,462,992,0
22657,17,548,309,4
22674,17,560,301,4
22690,17,540,440,3
22707,17,546,337,4
22723,17,558,247,1
22740,17,565,315,4
22757,17,554,346,4
22773,17,557,360,4
22790,17,558,353,4
22807,17,555,358,4
22823,17,541,364,4
22840,17,561,361,4
22857,17,555,371,2
22873,17,571,343,4
22890,17,557,347,4
22906,17,548,370,2
22923,17,556,335,4
22940,17,558,352,4
22956,17,554,376,2
22973,17,571,334,4
22990,17,558,349,4
23006,17,561,346,4
23023,17,560,348,4
23040,17,563,360,4
23056,17,561,372,2
23073,17,562,337,4
23089,17,561,351,4
23106,17,563,363,4
23123,17,561,372,2
23139,17,563,348,4
23156,17,560,368,2
23173,17,567,349,4
23189,17,565,340,4
23206,17,561,355,4
23223,17,563,349,4
23239,17,564,365,2
23256,17,567,364,4
23272,17,565,328,4
23289,17,567,343,4
23306,17,563,345,4
23322,17,565,352,4
23339,17,567,361,4
23356,17,558,365,2
23372,17,567,343,4
23389,17,569,339,4
23406,17,569,342,4
23422,17,566,349,4
23439,17,563,358,4
23455,17,565,363,4
23472,17,567,329,4
23489,17,570,343,4
23505,17,563,352,4
23522,17,560,367,2
23539,17,561,360,4
23555,17,567,345,4
23572,17,569,332,4
23588,17,563,357,4
23605,17,564,351,4
23622,17,554,347,4
23638,17,552,391,2
23655,17,548,422,3
23672,17,549,420,5
23688,17,547,426,3
23705,17,544,426,3
23722,17,565,421,5
23738,17,544,435,3
23755,17,542,421,5
23771,17,544,405,2
23788,17,548,397,2
23805,17,545,432,3
23821,17,542,439,3
23838,17,540,430,3
23855,17,535,432,3
23871,17,533,447,3
23888,17,530,454,3
23905,17,536,417,5
23921,17,550,422,3
23938,17,531,450,3
23954,17,535,452,3
23971,17,532,430,3
