Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
13225,17,585,224,1
13241,17,583,221,1
13258,17,590,211,1
13275,17,589,201,1
13291,17,593,201,1
13308,17,589,183,1
13325,17,592,197,1
13341,17,588,204,1
13358,17,585,205,1
13375,17,586,207,1
13391,17,590,205,1
13408,17,587,204,1
13424,17,591,213,1
13441,17,590,193,1
13458,17,588,196,1
13474,17,590,180,1
13491,17,535,321,4
13508,17,541,368,2
13524,17,529,368,2
13541,17,530,373,2
13558,17,534,368,2
13574,17,531,388,2
13591,17,528,372,2
13607,17,531,360,4
13624,17,525,375,2
13641,17,536,361,4
13657,17,535,367,2
13674,17,527,389,2
13691,17,533,369,2
13707,17,531,366,2
13724,17,529,374,2
13741,17,529,384,2
13757,17,525,388,2
13774,17,565,441,3
13790,17,632,416,2
13807,17,621,600,3
13824,17,650,822,0
13840,17,632,860,0
13857,17,623,738,3
13874,17,626,620,3
13890,17,625,557,3
13907,17,632,512,3
13924,17,623,629,3
13940,17,624,672,3
13957,17,627,653,3
13973,17,624,669,3
13990,17,623,655,3
14007,17,620,669,3
14023,17,624,660,3
14040,17,620,677,3
14057,17,619,681,3
14073,17,620,680,3
14090,17,621,693,3
14107,17,612,691,3
14123,17,619,676,3
14140,17,618,678,3
14156,17,710,786,0
14173,17,713,916,0
14190,17,710,916,0
14206,17,713,930,0
14223,17,712,931,0
14240,17,710,924,0
14256,17,711,918,0
14273,17,710,935,0
14290,17,711,926,0
14306,17,714,926,0
14323,17,711,927,0
14339,17,709,923,0
14356,17,741,989,0
14373,17,726,986,0
14389,17,736,992,0
14406,17,725,991,0
14423,17,726,984,0
14439,17,724,988,0
14456,17,724,987,0
14472,17,725,982,0
14489,17,725,983,0
14506,17,725,981,0
14522,17,658,717,3
14539,17,623,598,3
14556,17,588,452,3
14572,17,587,386,2
14589,17,590,369,2
14606,17,579,378,2
14622,17,579,394,2
14639,17,579,386,2
14655,17,573,380,2
14672,17,581,362,4
14689,17,580,380,2
14705,17,583,371,2
14722,17,575,388,2
14739,17,580,373,2
14755,17,575,378,2
14772,17,579,375,2
14789,17,575,384,2
14805,17,576,370,2
14822,17,580,367,2
14838,17,540,390,2
14855,17,546,395,2
14872,17,539,380,2
14888,17,541,368,2
14905,17,542,389,2
14922,17,540,389,2
14938,17,531,390,2
14955,17,540,366,2
14972,17,538,389,2
14988,17,539,395,2
15005,17,546,389,2
15021,17,535,387,2
15038,17,537,384,2
15055,17,541,365,2
15071,17,535,360,4
15088,17,528,375,2
15105,17,538,367,2
15121,17,537,395,2
15138,17,526,403,2
15155,17,530,437,3
15171,17,528,438,3
15188,17,531,458,3
15204,17,524,448,3
15221,17,506,443,3
15238,17,525,452,3
15254,17,525,441,3
15271,17,524,456,3
15288,17,523,455,3
15304,17,529,449,3
15321,17,527,432,3
15338,17,533,466,3
15354,17,528,453,3
15371,17,520,445,3
15387,17,518,454,3
15404,17,518,460,3
15421,17,522,461,3
15437,17,518,452,3
15454,17,512,430,3
15471,17,514,428,3
15487,17,520,433,3
15504,17,521,448,3
15520,17,524,445,3
15537,17,516,448,3
15554,17,522,433,3
15570,17,524,434,3
15587,17,517,436,3
15604,17,518,453,3
15620,17,505,377,2
15637,17,510,356,4
15654,17,512,348,4
15670,17,510,358,4
15687,17,514,350,4
15703,17,504,333,4
15720,17,510,337,4
15737,17,506,365,2
15753,17,510,352,4
15770,17,507,349,4
15787,17,511,345,4
15803,17,505,353,4
15820,17,508,355,4
15837,17,512,350,4
15853,17,514,362,4
15870,17,506,347,4
15886,17,505,348,4
15903,17,470,373,2
15920,17,446,355,4
15936,17,465,335,4
15953,17,468,343,4
15970,17,461,346,4
15986,17,473,355,4
16003,17,471,345,4
16020,17,466,350,4
16036,17,469,345,4
16053,17,467,330,4
16069,17,468,326,4
16086,17,450,338,4
16103,17,464,347,4
16119,17,459,341,4
16136,17,464,330,4
16153,17,442,344,4
16169,17,465,332,4
16186,17,448,344,4
16203,17,465,348,4
16219,17,463,337,4
16236,17,476,353,4
16252,17,471,347,4
16269,17,471,358,4
16286,17,462,334,4
16302,17,473,340,4
16319,17,474,362,4
16336,17,466,355,4
16352,17,468,361,4
16369,17,466,363,4
16386,17,474,349,4
16402,17,469,352,4
16419,17,448,359,4
16435,17,474,335,4
16452,17,467,357,4
16469,17,469,339,4
16485,17,462,366,2
16502,17,463,360,4
16519,17,471,345,4
16535,17,476,340,4
16552,17,475,362,4
16569,17,465,346,4
16585,17,471,356,4
16602,17,471,341,4
16618,17,467,343,4
16635,17,474,337,4
16652,17,466,348,4
16668,17,461,350,4
16685,17,469,345,4
16702,17,465,336,4
16718,17,465,358,4
16735,17,466,359,4
16751,17,469,345,4
16768,17,460,365,2
16785,17,454,374,2
16801,17,497,376,2
16818,17,480,657,3
16835,17,503,948,0
16851,17,468,561,3
16868,17,562,713,3
16885,17,561,740,3
16901,17,507,787,0
16918,17,542,982,0
16934,17,560,1027,0
16951,17,550,930,0
16968,17,545,963,0
17001,33,475,1057,0
17018,17,476,1019,0
17034,17,475,1038,0
17051,17,475,1007,0
17068,17,476,997,0
17084,17,479,996,0
17101,17,474,989,0
17117,17,477,1009,0
17134,17,477,989,0
17151,17,472,1045,0
17167,17,469,990,0
17184,17,445,902,0
17201,17,452,919,0
17217,17,438,905,0
17234,17,443,910,0
17251,17,450,933,0
17267,17,443,909,0
17284,17,448,950,0
17300,17,447,901,0
17317,17,448,910,0
17334,17,451,936,0
17350,17,445,914,0
17367,17,447,939,0
17384,17,446,908,0
17400,17,453,953,0
17417,17,332,1020,0
17434,17,453,949,0
17450,17,449,954,0
17467,17,450,941,0
17483,17,392,1043,0
17500,17,453,944,0
17517,17,454,947,0
17533,17,459,953,0
17550,17,461,948,0
17567,17,459,944,0
17583,17,462,945,0
17600,17,460,950,0
17617,17,460,954,0
