Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
11029,17,535,410,2
11046,17,537,397,2
11062,17,533,402,2
11079,17,532,405,2
11096,17,534,409,2
11112,17,533,410,2
11129,17,534,399,2
11145,17,529,413,2
11162,17,532,420,5
11179,17,528,412,2
11195,17,532,405,2
11212,17,531,419,5
11229,17,522,767,0
11328,100,549,660,3
11345,17,569,368,2
11362,17,573,254,1
11378,17,566,365,2
11395,17,571,353,4
11412,17,563,380,2
11428,17,582,363,4
11445,17,565,344,4
11462,17,580,338,4
11478,17,574,369,2
11495,17,574,354,4
11511,17,575,357,4
11528,17,581,343,4
11545,17,562,366,2
11561,17,575,357,4
11578,17,563,361,4
11595,17,562,371,2
11611,17,566,359,4
11628,17,571,362,4
11645,17,567,350,4
11661,17,547,405,2
11678,17,535,430,3
11694,17,528,433,3
11711,17,531,427,3
11728,17,526,444,3
11744,17,530,436,3
11761,17,531,417,5
11778,17,530,423,3
11794,17,526,439,3
11811,17,531,430,3
11828,17,532,423,3
11844,17,533,436,3
11861,17,529,435,3
11877,17,539,429,3
11894,17,530,460,3
11911,17,525,442,3
11927,17,531,447,3
11944,17,522,441,3
11961,17,530,437,3
11977,17,531,436,3
11994,17,527,443,3
12011,17,534,441,3
12027,17,529,434,3
12044,17,531,440,3
12060,17,523,447,3
12077,17,534,436,3
12094,17,534,419,5
12110,17,529,433,3
12127,17,532,419,5
12144,17,535,436,3
12160,17,532,443,3
12177,17,531,446,3
12193,17,535,427,3
12210,17,534,421,5
12227,17,536,421,5
12243,17,533,410,2
12260,17,529,460,3
12277,17,529,437,3
12293,17,530,445,3
12310,17,527,450,3
12327,17,534,437,3
12343,17,530,435,3
12360,17,530,441,3
12376,17,529,438,3
12393,17,529,433,3
12410,17,525,444,3
12426,17,531,446,3
12443,17,530,425,3
12460,17,534,437,3
12476,17,530,417,5
12493,17,529,426,3
12510,17,523,403,2
12526,17,514,394,2
12543,17,522,388,2
12559,17,517,392,2
12576,17,511,401,2
12593,17,516,395,2
12609,17,519,381,2
12626,17,513,409,2
12643,17,521,387,2
12659,17,519,377,2
12676,17,509,404,2
12693,17,520,374,2
12709,17,518,394,2
